nurses_no,hits,time,cache_enabled
14,0,1203806416,False
14,0,801417959,False
14,0,840221667,False
14,0,813876958,False
14,0,789715583,False
14,0,784921375,False
14,0,785256334,False
14,0,828064500,False
14,0,851834542,False
14,0,848181792,False
14,0,832338750,False
14,0,798523167,False
14,0,798419292,False
14,0,831561375,False
14,0,798525791,False
14,0,789312916,False
14,0,863323750,False
14,0,808199375,False
14,0,788870334,False
14,0,796241542,False
14,0,787446000,False
14,0,790927958,False
14,0,799487292,False
14,0,785625417,False
14,0,908980208,False
14,0,828651916,False
14,0,783018834,False
14,0,784890500,False
14,0,805056084,False
14,0,784182250,False
14,0,783222791,False
14,0,786660375,False
14,0,782027667,False
14,0,785034458,False
14,0,898453417,False
14,0,781582292,False
14,0,779455291,False
14,0,784204875,False
14,0,780779250,False
14,0,782230000,False
14,0,783253000,False
14,0,792427375,False
14,0,793456208,False
14,0,778674292,False
14,0,786111916,False
14,0,811121875,False
14,0,782860750,False
14,0,787520583,False
14,0,789848166,False
14,0,811028125,False
14,0,814405875,False
14,0,781842375,False
14,0,781764958,False
14,0,771930250,False
14,0,785559625,False
14,0,772065417,False
14,0,779076833,False
14,0,776812875,False
14,0,807356042,False
14,0,812898209,False
14,0,797607917,False
14,0,773233666,False
14,0,793322042,False
14,0,811681666,False
14,0,815693834,False
14,0,809408583,False
14,0,812307459,False
14,0,799132416,False
14,0,776369875,False
14,0,775166708,False
14,0,786368791,False
14,0,799264166,False
14,0,841348500,False
14,0,796178291,False
14,0,797107084,False
14,0,775585875,False
14,0,774100667,False
14,0,774032041,False
14,0,771912167,False
14,0,800466541,False
14,0,779203000,False
14,0,770844042,False
14,0,785525709,False
14,0,789537000,False
14,0,807702167,False
14,0,794137625,False
14,0,797374375,False
14,0,772850292,False
14,0,769613625,False
14,0,790926875,False
14,0,775831792,False
14,0,802495625,False
14,0,850565666,False
14,0,882702833,False
14,0,899223750,False
14,0,886827416,False
14,0,809384875,False
14,0,814464667,False
14,0,841240334,False
14,0,802826375,False
14,0,812438041,False
14,0,785451083,False
14,0,795977000,False
14,0,780046500,False
14,0,794807583,False
14,0,792386500,False
14,0,791722667,False
14,0,789656042,False
14,0,773641750,False
14,0,778944500,False
14,0,806649959,False
14,0,905396458,False
14,0,780117958,False
14,0,775604833,False
14,0,794419250,False
14,0,817137042,False
14,0,808173125,False
14,0,812739000,False
14,0,840093167,False
14,0,778791750,False
14,0,805043291,False
14,0,775724875,False
14,0,773510958,False
14,0,787574833,False
14,0,788460833,False
14,0,780337500,False
14,0,775811375,False
14,0,774183250,False
14,0,781463708,False
14,0,785789875,False
14,0,799941458,False
14,0,810719375,False
14,0,795619625,False
14,0,794728166,False
14,0,781029125,False
14,0,790588750,False
14,0,801185334,False
14,0,835663583,False
14,0,796615083,False
14,0,786630083,False
14,0,865134375,False
14,0,806954917,False
14,0,798936084,False
14,0,1097046042,False
14,0,1046953000,False
14,0,959106791,False
14,0,845402625,False
14,0,857060000,False
14,0,864983375,False
14,0,871024041,False
14,0,948363083,False
14,0,839640458,False
14,0,997894666,False
14,0,1099825834,False
14,0,927894000,False
14,0,919877917,False
14,0,1058424167,False
14,0,823674291,False
14,0,790936541,False
14,0,788245084,False
14,0,780905792,False
14,0,784052833,False
14,0,785409041,False
14,0,793307292,False
14,0,775149208,False
14,0,777652541,False
14,0,777309750,False
14,0,777535375,False
14,0,798459042,False
14,0,854784792,False
14,0,795792458,False
14,0,803580708,False
14,0,802190917,False
14,0,780460750,False
14,0,869628084,False
14,0,874945333,False
14,0,1161317417,False
14,0,888294208,False
14,0,850877250,False
14,0,845866625,False
14,0,780670416,False
14,0,777827041,False
14,0,836921041,False
14,0,794034000,False
14,0,775233334,False
14,0,776046167,False
14,0,772033584,False
14,0,781971208,False
14,0,779612167,False
14,0,777602250,False
14,0,779294542,False
14,0,777074583,False
14,0,774074833,False
14,0,779266084,False
14,0,772840875,False
14,0,772520750,False
14,0,795514125,False
14,0,786243750,False
14,0,806721458,False
14,0,814820208,False
14,0,794408125,False
14,0,775011084,False
