nurses_no,hits,time,cache_enabled
13,0,1077351750,False
13,0,730387333,False
13,0,724493958,False
13,0,748467292,False
13,0,705006625,False
13,0,703222833,False
13,0,732681167,False
13,0,701363750,False
13,0,703658208,False
13,0,700734666,False
13,0,695708375,False
13,0,696034750,False
13,0,729832000,False
13,0,715848083,False
13,0,697546917,False
13,0,693070291,False
13,0,696798792,False
13,0,693770333,False
13,0,702986208,False
13,0,696731875,False
13,0,693816042,False
13,0,696447625,False
13,0,691028459,False
13,0,696584833,False
13,0,699338916,False
13,0,720677875,False
13,0,692443500,False
13,0,692017583,False
13,0,693456750,False
13,0,691415667,False
13,0,696707167,False
13,0,692556541,False
13,0,693327958,False
13,0,694155667,False
13,0,692969125,False
13,0,711277833,False
13,0,1034068875,False
13,0,1529502208,False
13,0,728553333,False
13,0,1153826583,False
13,0,1268781667,False
13,0,1205647041,False
13,0,695162250,False
13,0,693478709,False
13,0,693858667,False
13,0,1261493583,False
13,0,1007359584,False
13,0,691676542,False
13,0,691625583,False
13,0,721724667,False
13,0,694070125,False
13,0,691472042,False
13,0,689818792,False
13,0,688494042,False
13,0,692350292,False
13,0,1677817458,False
13,0,879216708,False
13,0,852041500,False
13,0,710602125,False
13,0,1093903750,False
13,0,703203208,False
13,0,687754042,False
13,0,690676167,False
13,0,690029708,False
13,0,690063542,False
13,0,689631292,False
13,0,692875417,False
13,0,704492625,False
13,0,690831417,False
13,0,690178291,False
13,0,705781459,False
13,0,763043792,False
13,0,704572666,False
13,0,719917417,False
13,0,707178375,False
13,0,701429834,False
13,0,730029041,False
13,0,717350833,False
13,0,693276166,False
13,0,713022709,False
13,0,753965834,False
13,0,709236791,False
13,0,699674500,False
13,0,716486875,False
13,0,697448709,False
13,0,717005542,False
13,0,800617917,False
13,0,778743375,False
13,0,711509375,False
13,0,712405250,False
13,0,772025459,False
13,0,700313083,False
13,0,729456709,False
13,0,696809583,False
13,0,694652333,False
13,0,692749833,False
13,0,709219916,False
13,0,697839708,False
13,0,707462416,False
13,0,705139208,False
13,0,746791125,False
13,0,708371833,False
13,0,728616125,False
13,0,691645542,False
13,0,704931958,False
13,0,693841708,False
13,0,708816083,False
13,0,693281459,False
13,0,698093792,False
13,0,698036125,False
13,0,731196667,False
13,0,712719125,False
13,0,729661708,False
13,0,731177209,False
13,0,712284792,False
13,0,712656333,False
13,0,706847791,False
13,0,704524958,False
13,0,708547958,False
13,0,706780417,False
13,0,741593125,False
13,0,713953625,False
13,0,697296250,False
13,0,694904875,False
13,0,694948875,False
13,0,690830125,False
13,0,709790667,False
13,0,710424500,False
13,0,692936542,False
13,0,696867375,False
13,0,698709708,False
13,0,690893750,False
13,0,692954041,False
13,0,695683250,False
13,0,708972708,False
13,0,714119666,False
13,0,695720542,False
13,0,709360500,False
13,0,693656792,False
13,0,705669417,False
13,0,690259375,False
13,0,712365083,False
13,0,691558500,False
13,0,690292167,False
13,0,714175084,False
13,0,707826958,False
13,0,698740959,False
13,0,712791166,False
13,0,729985417,False
13,0,693315000,False
13,0,709812917,False
13,0,701251917,False
13,0,701352125,False
13,0,692603916,False
13,0,728449291,False
13,0,714442750,False
13,0,705180167,False
13,0,716682250,False
13,0,713349417,False
13,0,715983959,False
13,0,733002250,False
13,0,714490875,False
13,0,726654959,False
13,0,711022041,False
13,0,730344333,False
13,0,778924042,False
13,0,812899334,False
13,0,730046916,False
13,0,718586250,False
13,0,766440584,False
13,0,711209292,False
13,0,726612584,False
13,0,720715000,False
13,0,745168916,False
13,0,724160667,False
13,0,723660459,False
13,0,724064292,False
13,0,710827792,False
13,0,752918292,False
13,0,694924250,False
13,0,717559041,False
13,0,721186750,False
13,0,706199416,False
13,0,783475000,False
13,0,750530958,False
13,0,727205583,False
13,0,705874583,False
13,0,693227417,False
13,0,695640375,False
13,0,717757292,False
13,0,697249792,False
13,0,688690459,False
13,0,690877834,False
13,0,687313625,False
13,0,685294209,False
13,0,690297291,False
13,0,706689750,False
13,0,719355084,False
13,0,686057333,False
13,0,748344209,False
13,0,726706417,False
13,0,707720041,False
13,0,715485958,False
13,0,804778000,False
13,0,745087125,False
13,0,695958625,False
13,0,751641792,False
13,0,715106334,False
13,0,714976500,False
13,0,716079959,False
13,0,719570666,False
13,0,717754750,False
13,0,718626584,False
13,0,708329750,False
13,0,704799709,False
13,0,686051709,False
13,0,688549083,False
13,0,686710166,False
13,0,686891167,False
13,0,689566375,False
13,0,686921417,False
13,0,691006209,False
13,0,690707625,False
13,0,691147000,False
13,0,686498084,False
13,0,687287083,False
13,0,687503250,False
13,0,687259333,False
13,0,688896000,False
13,0,683873916,False
13,0,693056041,False
13,0,694018000,False
13,0,688948542,False
13,0,687396834,False
13,0,684530541,False
13,0,684064958,False
13,0,688087709,False
13,0,703064667,False
13,0,708214292,False
13,0,713909667,False
13,0,743974333,False
13,0,774088791,False
13,0,706385458,False
13,0,739191500,False
13,0,729649375,False
13,0,701253792,False
13,0,695702042,False
13,0,701594584,False
13,0,722979416,False
13,0,699737542,False
13,0,690456375,False
13,0,687851084,False
13,0,696787333,False
