nurses_no,hits,time,cache_enabled
17,0,1644397666,False
17,0,976110000,False
17,0,799062625,False
17,0,813342875,False
17,0,783769833,False
17,0,772987458,False
17,0,771506458,False
17,0,785036125,False
17,0,781200291,False
17,0,789704958,False
17,0,780521083,False
17,0,773924584,False
17,0,775172084,False
17,0,790328292,False
17,0,766683875,False
17,0,768308916,False
17,0,760747000,False
17,0,789194042,False
17,0,779689000,False
17,0,765070750,False
17,0,777146542,False
17,0,764485459,False
17,0,784672042,False
17,0,767418042,False
17,0,779196166,False
17,0,763203167,False
17,0,760743875,False
17,0,766800750,False
17,0,771167875,False
17,0,790792625,False
17,0,766013666,False
17,0,786813583,False
17,0,763414708,False
17,0,760445166,False
17,0,788037291,False
17,0,765960041,False
17,0,763474792,False
17,0,763311625,False
17,0,761156375,False
17,0,767811333,False
17,0,771573500,False
17,0,820631166,False
17,0,763865291,False
17,0,762633084,False
17,0,799553958,False
17,0,871330292,False
17,0,804562250,False
17,0,804201208,False
17,0,812667292,False
17,0,805076500,False
17,0,768278500,False
17,0,761914084,False
17,0,762874792,False
17,0,758162708,False
17,0,838458333,False
17,0,759675083,False
17,0,757558125,False
17,0,763624958,False
17,0,806345959,False
17,0,777176750,False
17,0,792918083,False
17,0,781947792,False
17,0,760308084,False
17,0,756440583,False
17,0,759419708,False
17,0,756992667,False
17,0,769365792,False
17,0,753740000,False
17,0,767508708,False
17,0,758113125,False
17,0,814727083,False
17,0,756499167,False
17,0,754725667,False
17,0,755849500,False
17,0,758841208,False
17,0,756266125,False
17,0,752861084,False
17,0,749945417,False
17,0,753393417,False
17,0,759122583,False
17,0,753016208,False
17,0,780794333,False
17,0,762836084,False
17,0,752104417,False
17,0,756316917,False
17,0,759233167,False
17,0,757606709,False
17,0,789506916,False
17,0,756868542,False
17,0,757546084,False
17,0,753824875,False
17,0,753405917,False
17,0,753529208,False
17,0,760209666,False
17,0,759876458,False
17,0,811964916,False
17,0,782554250,False
17,0,2805001750,False
17,0,1066566583,False
17,0,786847833,False
17,0,761653250,False
17,0,753786333,False
17,0,754243084,False
17,0,2923315875,False
17,0,754760375,False
17,0,762536667,False
17,0,757186959,False
17,0,755831083,False
17,0,755516583,False
17,0,753110792,False
17,0,754278334,False
17,0,756040708,False
17,0,756153833,False
17,0,1396284833,False
17,0,753648208,False
17,0,1996232958,False
17,0,2262485625,False
17,0,757552416,False
17,0,1401818750,False
17,0,770047458,False
17,0,1495295041,False
17,0,775714208,False
17,0,790611041,False
17,0,801619667,False
17,0,776095083,False
17,0,784576917,False
17,0,779619791,False
17,0,772139709,False
17,0,787606250,False
17,0,766668750,False
17,0,762575125,False
17,0,755606375,False
17,0,756143458,False
17,0,755488125,False
17,0,784379209,False
17,0,753326291,False
17,0,754598125,False
17,0,779728416,False
17,0,773611666,False
17,0,757595541,False
17,0,814964917,False
17,0,775225292,False
17,0,778037459,False
17,0,802724708,False
17,0,790055959,False
17,0,782285250,False
17,0,763337125,False
17,0,801169791,False
17,0,788394000,False
17,0,782068042,False
17,0,785599166,False
17,0,837406875,False
17,0,785740958,False
17,0,782983500,False
17,0,762269875,False
17,0,800165708,False
17,0,794417167,False
17,0,769013083,False
17,0,775081375,False
17,0,794998583,False
17,0,760102291,False
17,0,779337875,False
17,0,793417667,False
17,0,759851125,False
17,0,758509708,False
17,0,756707542,False
17,0,781841084,False
17,0,768443458,False
17,0,1018948041,False
17,0,1136459750,False
17,0,959386208,False
17,0,880783792,False
17,0,937737625,False
17,0,761980292,False
17,0,755594250,False
17,0,755243250,False
17,0,762489833,False
17,0,913979708,False
17,0,768303875,False
17,0,760046625,False
17,0,755082084,False
17,0,771244042,False
17,0,813871333,False
17,0,771725917,False
17,0,804972959,False
17,0,805477417,False
17,0,754516125,False
17,0,756567917,False
17,0,754753167,False
17,0,753850375,False
17,0,777012750,False
17,0,749898084,False
17,0,753016875,False
17,0,752462917,False
17,0,748912084,False
17,0,755568792,False
17,0,752216042,False
17,0,753068708,False
17,0,749655709,False
17,0,750561667,False
17,0,751120959,False
17,0,753277042,False
17,0,775519375,False
17,0,773352416,False
17,0,755765625,False
17,0,757660916,False
17,0,775739833,False
17,0,755035417,False
17,0,786167125,False
17,0,754754916,False
17,0,762145333,False
17,0,757044084,False
17,0,757079166,False
