nurses_no,hits,time,cache_enabled
16,0,1012870917,False
16,0,709846750,False
16,0,697253542,False
16,0,692644166,False
16,0,689682875,False
16,0,708753542,False
16,0,704075791,False
16,0,705181291,False
16,0,692593166,False
16,0,700476000,False
16,0,750031667,False
16,0,709763666,False
16,0,807529917,False
16,0,731557916,False
16,0,700020959,False
16,0,700392792,False
16,0,717122333,False
16,0,702297583,False
16,0,704567792,False
16,0,707083125,False
16,0,700072458,False
16,0,702606167,False
16,0,707546334,False
16,0,705351666,False
16,0,702847792,False
16,0,701130334,False
16,0,730435792,False
16,0,758095542,False
16,0,702890417,False
16,0,697261875,False
16,0,708971542,False
16,0,699541958,False
16,0,703486167,False
16,0,696941750,False
16,0,698736625,False
16,0,727985625,False
16,0,715203667,False
16,0,693704917,False
16,0,696159459,False
16,0,726034250,False
16,0,691313958,False
16,0,692619542,False
16,0,692608917,False
16,0,688163542,False
16,0,696946375,False
16,0,691588625,False
16,0,741494667,False
16,0,700350750,False
16,0,692398083,False
16,0,712564917,False
16,0,698244458,False
16,0,691593167,False
16,0,693079125,False
16,0,692080375,False
16,0,690404333,False
16,0,691296250,False
16,0,691862333,False
16,0,753191458,False
16,0,734317500,False
16,0,689126291,False
16,0,689419708,False
16,0,684587417,False
16,0,691473333,False
16,0,688715791,False
16,0,689451209,False
16,0,690548416,False
16,0,689080583,False
16,0,686566583,False
16,0,687062834,False
16,0,684719000,False
16,0,699693708,False
16,0,687331625,False
16,0,692519375,False
16,0,683430584,False
16,0,688216625,False
16,0,687804333,False
16,0,685482541,False
16,0,688877333,False
16,0,686169708,False
16,0,688551083,False
16,0,685895833,False
16,0,686228167,False
16,0,689597834,False
16,0,685347750,False
16,0,693648458,False
16,0,683454708,False
16,0,705607041,False
16,0,696207167,False
16,0,716554500,False
16,0,704467000,False
16,0,699453417,False
16,0,727842333,False
16,0,689329375,False
16,0,687593083,False
16,0,684932833,False
16,0,685186083,False
16,0,692235792,False
16,0,701353375,False
16,0,714116208,False
16,0,685720666,False
16,0,691608791,False
16,0,689086041,False
16,0,732061334,False
16,0,700942834,False
16,0,692402042,False
16,0,690589958,False
16,0,692038667,False
16,0,704092542,False
16,0,815448583,False
16,0,687621042,False
16,0,699634291,False
16,0,697167625,False
16,0,704165667,False
16,0,689602083,False
16,0,697796166,False
16,0,714440500,False
16,0,717356375,False
16,0,714336166,False
16,0,721569875,False
16,0,742775417,False
16,0,706745458,False
16,0,701203917,False
16,0,697759875,False
16,0,686972083,False
16,0,684945083,False
16,0,688472291,False
16,0,707522792,False
16,0,689479708,False
16,0,689751750,False
16,0,687953292,False
16,0,688007708,False
16,0,704721125,False
16,0,687140250,False
16,0,692561958,False
16,0,689330500,False
16,0,692138750,False
16,0,682529959,False
16,0,684841250,False
16,0,685564792,False
16,0,684517042,False
16,0,686273250,False
16,0,678830917,False
16,0,685555834,False
16,0,686906208,False
16,0,685564250,False
16,0,709356708,False
16,0,725823583,False
16,0,780042209,False
16,0,743347167,False
16,0,718948000,False
16,0,712433042,False
16,0,697943625,False
16,0,699981875,False
16,0,692651125,False
16,0,747083708,False
16,0,705995625,False
16,0,687861250,False
16,0,697524083,False
16,0,716923875,False
16,0,704284791,False
16,0,701083625,False
16,0,691380917,False
16,0,705607917,False
16,0,706551083,False
16,0,693708750,False
16,0,715496417,False
16,0,694451250,False
16,0,689906792,False
16,0,705279208,False
16,0,684587333,False
16,0,703010250,False
16,0,748247792,False
16,0,700053042,False
16,0,687580583,False
16,0,688977833,False
16,0,686834750,False
16,0,691429208,False
16,0,705737458,False
16,0,781653666,False
16,0,694631375,False
