nurses_no,hits,time,cache_enabled
21,0,1139532500,False
21,0,847260625,False
21,0,846105292,False
21,0,805922167,False
21,0,809411708,False
21,0,855634542,False
21,0,815088000,False
21,0,838551833,False
21,0,821344083,False
21,0,804362084,False
21,0,815917792,False
21,0,804990834,False
21,0,816718750,False
21,0,805442375,False
21,0,805497041,False
21,0,798326125,False
21,0,800455917,False
21,0,801065375,False
21,0,798281250,False
21,0,807878875,False
21,0,800056208,False
21,0,828533166,False
21,0,810106667,False
21,0,791938375,False
21,0,833148625,False
21,0,794992542,False
21,0,789727042,False
21,0,794761666,False
21,0,801132917,False
21,0,808389542,False
21,0,792349416,False
21,0,793708417,False
21,0,790937375,False
21,0,812760959,False
21,0,797747625,False
21,0,792433042,False
21,0,793563542,False
21,0,794557542,False
21,0,788961584,False
21,0,790382583,False
21,0,796302333,False
21,0,789899208,False
21,0,791796000,False
21,0,792096416,False
21,0,796336875,False
21,0,790849375,False
21,0,793571833,False
21,0,795810167,False
21,0,793037250,False
21,0,829108542,False
21,0,797952042,False
21,0,791255334,False
21,0,816058500,False
21,0,802986709,False
21,0,787932666,False
21,0,789402959,False
21,0,794821167,False
21,0,792112042,False
21,0,791552000,False
21,0,798035584,False
21,0,786402708,False
21,0,791931500,False
21,0,787563167,False
21,0,793100959,False
21,0,791854792,False
21,0,788677375,False
21,0,830274625,False
21,0,785716500,False
21,0,805230250,False
21,0,794707542,False
21,0,794592708,False
21,0,798640917,False
21,0,788356958,False
21,0,788579208,False
21,0,785786208,False
21,0,787317000,False
21,0,804786125,False
21,0,787507708,False
21,0,783993875,False
21,0,786266959,False
21,0,786523125,False
21,0,787999500,False
21,0,854403375,False
21,0,855852083,False
21,0,806385917,False
21,0,820730583,False
21,0,815250750,False
21,0,793272500,False
21,0,799605042,False
21,0,817560041,False
21,0,787808875,False
21,0,830301584,False
21,0,821763458,False
21,0,797975583,False
21,0,811534542,False
21,0,795127208,False
21,0,796220416,False
21,0,797071625,False
21,0,820463708,False
21,0,789860334,False
21,0,786173459,False
21,0,785207625,False
21,0,807098583,False
21,0,784025500,False
21,0,784613334,False
21,0,785486250,False
21,0,784743583,False
21,0,781569583,False
21,0,818682917,False
21,0,790332834,False
21,0,785947958,False
21,0,781139000,False
21,0,783000917,False
21,0,798908333,False
21,0,784830708,False
21,0,787316333,False
21,0,785088917,False
21,0,783477500,False
21,0,855070958,False
21,0,784015791,False
21,0,785264250,False
21,0,789093542,False
21,0,783206750,False
21,0,787862375,False
21,0,812341750,False
21,0,787998625,False
21,0,786109833,False
21,0,788633333,False
21,0,788138542,False
21,0,785307041,False
21,0,786645875,False
21,0,781928458,False
21,0,782391167,False
21,0,784804541,False
21,0,784056166,False
21,0,784458500,False
21,0,784160667,False
21,0,782978333,False
21,0,782013625,False
21,0,786792959,False
21,0,787438625,False
21,0,783286833,False
21,0,783512959,False
21,0,781523167,False
21,0,787959459,False
21,0,784756083,False
21,0,797707667,False
21,0,786289917,False
21,0,793850542,False
21,0,781616958,False
21,0,848539041,False
21,0,851965042,False
21,0,781037083,False
21,0,782849792,False
21,0,782896125,False
21,0,786239500,False
21,0,786037625,False
21,0,786933041,False
21,0,783207833,False
21,0,791355333,False
21,0,782882292,False
21,0,801869000,False
21,0,807532541,False
21,0,817514834,False
21,0,782236625,False
21,0,783939208,False
